[2026-04-01 15:27:56] This is codeql database index-files --include-extension=.yaml --include-extension=.yml --size-limit=5m --language yaml -- /home/caterpie/ProjectFzz/VulnHunterX-main/output/python/gradio/database
[2026-04-01 15:27:56] Log file was started late.
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/10_mcp...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/08_custom-components...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/03_building-with-blocks...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/assets...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/07_streaming...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/02_building-interfaces...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/01_getting-started...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/04_additional-features...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/cn...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/cn/07_other-tutorials...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/cn/03_building-with-blocks...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/cn/assets...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/cn/02_building-interfaces...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/cn/01_getting-started...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/cn/04_integrating-other-frameworks...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/cn/05_tabular-data-science-and-plots...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/cn/06_client-libraries...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/09_gradio-clients-and-lite...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_cdn-test...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/tabitem...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/tabitem/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/browserstate...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/component-test...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/component-test/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/component-test/src/lib...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/component-test/src/lib/images...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/component-test/src/routes...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/component-test/src/routes/[...all]...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/component-test/static...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/slider...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/vibeeditor...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/markdown...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/markdown/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/tabs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/tabs/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/plot...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/plot/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/plot/shared/plot_types...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/navbar...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/imageslider...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/imageslider/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/audio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/audio/streaming...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/audio/interactive...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/audio/recorder...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/audio/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/audio/player...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/audio/static...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/code...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/code/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/colorpicker...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/colorpicker/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/textbox...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/textbox/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/statustracker...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/statustracker/static...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/atoms...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/atoms/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/atoms/src/utils...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/atoms/src/icons...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/tooltip...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/tooltip/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/paramviewer...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/number...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/preview...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/preview/test...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/preview/test/test...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/preview/test/test/frontend...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/preview/test/test/demo...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/preview/test/test/backend...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/preview/test/test/backend/gradio_test...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/preview/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/html...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/html/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/annotatedimage...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/simpletextbox...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_spaces-test...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_spaces-test/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_spaces-test/src/lib...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_spaces-test/src/routes...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_spaces-test/src/routes/embeds...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_spaces-test/src/routes/client-node...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_spaces-test/src/routes/client-browser...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_spaces-test/static...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/checkbox...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/checkbox/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/box...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/theme...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/theme/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/form...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/core...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/core/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/core/src/api_docs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/core/src/api_docs/img...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/core/src/stories...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/core/src/images...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/core/src/lang...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/core/public...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/core/public/static...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/core/public/static/img...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/accordion...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/accordion/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/json...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/json/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/highlightedtext...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/highlightedtext/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/upload...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/upload/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/timer...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dataset...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/group...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/build...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/build/out...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/test...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/test/files...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/public...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/public/static...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/public/static/fonts...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/public/static/fonts/Quicksand...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/public/static/fonts/Source Sans Pro...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/public/static/fonts/Montserrat...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/public/static/fonts/IBMPlexSans...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/public/static/fonts/IBMPlexMono...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/public/static/fonts/Inconsolata...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/spa/public/static/img...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/sanitize...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/markdown-code...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/fileexplorer...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/fileexplorer/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/fileexplorer/icons...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/uploadbutton...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/uploadbutton/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dialogue...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/datetime...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/simpleimage...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/simpleimage/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/sidebar...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/sidebar/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/chatbot...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/chatbot/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/storybook...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/storybook/public...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/storybook/test_files...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/model3D...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/model3D/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/file...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/file/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/multimodaltextbox...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/multimodaltextbox/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/simpledropdown...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/state...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dataframe...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dataframe/test...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dataframe/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dataframe/shared/utils...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dataframe/shared/icons...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dataframe/shared/context...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dataframe/standalone...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dataframe/standalone/stubs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/video...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/video/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/column...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/imageeditor...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/imageeditor/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/imageeditor/shared/brush...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/imageeditor/shared/resize...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/imageeditor/shared/crop...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/imageeditor/shared/core...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/imageeditor/shared/zoom...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/imageeditor/shared/utils...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/imageeditor/shared/image...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dataframe-interim...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/gradio...
